1    1 62 22304 1006  03     422322214341          21432244443424212012411223167
1  969 48162715  813  01     211474215031          1328420212440403205142123500 
2  969 33333330043144141441151161 3131221 224442243453105591223                 
3  969 18441132222112218                                                        
1  970 36 62205  578  01     101352224021          232 0500200201001011024310118
2  970 10121100203104402422101131 1111111 31004222332320212032112312 549 2X10000
3  970 62314111331324246                                                        
1  971 79102215  966  01     101392214012          23120000000202010141024311115
2  971812322121203241401403111111 1112122 12332324324110107092212124 442 1X23000
3  971                                                                          
1  972 84 72716 1395  01     211342456011          132804100441450005314312120X 
2  972 6666666666454516454144140618     2 41666443111253159112112121 64Y 2822000
3  972 65441114222123331                                                        
1  973 44202816  655  03     211624215842          2325040402040000141141132650 
2  973 04222402043224211141201141 4112111 22244421314315251122114420 14742230000
3  973 62442113221113330                                                        
1  974224202405  732  02     211271228032          232 335355225323424113431220 
2  974 54255452213441211122141131 1132131 32324213313322151242142432 21X 2661000
3  974                                                                          
1  975 88132215  525  03     211443217041          238 441021534340133242232220 
2  975 4450222000344131134334112413123222 12233214214232221432142411 123 2271000
3  975 65442232212113323                                                        
1  976154202915  598  03     321392216341          231202402144010111212222210X 
2  976 03502220022354321453231331 4122222 35055550220223                        
3  976 58323122221223226                                                        
1  977161182812 1315  02     101312213012          23125152155151552131122211534
2  977752121121153412211212341121 7111122 22255521321122322242113325 442 2920020
3  977                                                                          
1  978173192513  510  01     211403217042          125 3200431302002335421221512
2  97830322323325134141123223113211112222 23333333223224539491122311 142 2642000
3  978 65221111211211128                                                        
1  979134112915  969  01     111725214232          1285154144144444211112113110 
2  979 00104202123151112401151141 4132111 24441444334135252292241414 147X2352100
3  979                                                                          
1  980 13 62714 1362  03     211221215031          2269020030410200203141222107 
2  980 00331332323221102232211113 9111111 22000002324123306262131110 64X 1834021
3  980                                                                          
1  981138 21309  750  02     101935212341          23830200203402402411013220078
2  981510114101103261101104101151 41111112 0034040                              
3  981                                                                          
1  982167191214  736  01     211231226021          2342030024340100313103231210 
2  982 30404243343203451302311141 11111111 1401122321123347132112013 14X 2832110
3  982                                                                          
1  983207191406  640  01     211352219041          2334044242040204121122123110 
2  983 03433400343243411242141121 32122221 0434123223232232442132323 24742450000
3  983222222111211212127                                                        
1  984165 71713 1167  05     321352216011          139 644444440444001231111000 
2  984 33400333342554244505111134 0     14 2044444414430107094454141 64Y 2261000
3  984 1255153332121413X                                                        
1  985 65111504 2093  01     211312223042          132 000004044100402204112050 
2  985 00000000002204052404331232115331212 0000004424323242443141121 139 2X21000
3  985                                                                          
1  986203191615 2435  03     423221213341          1352000000050002402302021000 
2  986 00000030001114102201021164 61111113 50000004101431064X3144030 64Y 2020000
3  986 50252531233344446                                                        
1  987156111303  931  03     211725215842          2326130243140334102162123307 
2  987 04303402053244311441141131 51222211 3424464324423253432141222 147 2421000
3  987222341132313122324                                                        
1  988175181301  645  03     110544224842          138 2444421141443512434211123
2  988402111100003103442403141111 11331111 4644444316321222112411441 349 3533000
3  988                                                                          
1  989134111618  820  05     211312215032          138 0401414404041242611111112
2  989303223320233141111222141131131121121 1044414324121827182131111 147 2254000
3  989                                                                          
1  990222 51601  964  02     211281227222          13215244251342542145531221526
2  990 04402240123243242112131132 11122221 5454455114223552291232411 14Y 2844010
3  990222241122222212333                                                        
1  991 96201816 1099  05     220564314241          136 422233444304100004322030 
2  991 02203300033222002331001131 81132122 0030203220223212442132223 649 2330000
3  991220223321221223113                                                        
1  992173 31305  518  11     211392227021          2312000000000000303403442250 
2  992 00000000003104432431211244 51112214 4544444                              
3  992 63562313223224244                                                        
1  993 62 51509 1988  01     211342112132          2312003022523100402402432020 
2  993 02222100223203311101241202111322221 2335330420120226191142213 146 2932000
3  993                                                                          
1  994 24131417  726  03     211372214322          2387040545040550152151142114 
2  994 43212300103113402401121131 11111111 1433342344120658451141223 13422842000
3  994 90331522222112224                                                        
1  995206171205  879  03     202423214342          238 0400020404031531011313138
2  995 03144101103254101241141131131131111 2312120324123132452123411 447 2312000
3  995229122122311314448                                                        
1  996 84 41305  486  11     101291219021          2317030220030020124132121210 
2  996 00202300003341201212241121 51122121 3034222213220222121111312 444 2440000
3  996                                                                          
1  997 57201205  748  03     211514214142          235 540002330104105044112150 
2  997 44305530043213403101101111 12121111 0234423420322271122142110 134 2952000
3  997155432434222123324                                                        
1  998 57 41301 1865  13     321484224022          135 414241430344213412121310 
2  998 33001300013203132132111112111132111 3434044320133243122112422 549 2844000
3  998 20241412222113234                                                        
1  999 91121405  651  03     211433214342          235 033101342443121241123453 
2  999 00102330001134112241111141 11111113 1221222313124352272332414 114 2841000
3  999229123122222112228                                                        
1 1000 91 11513  747  01     21169521XY61          237 3154445441132511125211123
2 1000703102301402233411252141111141222211 2313222225121106482142646 76Y 4Y98566
3 1000                                                                          
1 1001167172515  935  03     202705214841          2334255542244444122223231556 
2 1001 03303023023233311231231331 4534221 42333333213323107263322212 34X 3X10000
3 1001                                                                          
1 1002140182605  463  01     101  2214042          23525352424443211113423313186
2 100211311321115311111221113115113111111 22123525313114207122142322 43522X33 00
3 1002229322122212123334                                                        
1 1003223 32406 1783  01     211261214032          138 240324133100013142121100 
2 1003 00402000223303331202241101 4123222 10040024211223 32192112421 242 2232010
3 1003222241122213213226                                                        
1 1004 24 72318 1120  01     211745217111          13835545444345425213311123212
2 1004332235430253141521341141141 1111111 13320443224144352192134211 14272352000
3 1004 87111521331212215                                                        
1 1005 63 42318 1442  03     413181232122          231 3000332302002132232311113
2 100572010200230312141120123114111112111 20024440320123135252131413 648 2842000
3 1005                                                                          
1 1006 45 72803 1248  05     211574213032          2382555545240510453114144150 
2 1006 03505400021244411412151132 0     1 32114234344326107443121433 34743X90000
3 1006                                                                          
1 1007 89 92918  931  01     211181243141          238 0100300301002041034212158
2 1007 00000300103444411202041304 1111112 12000001231125165262132422 142 2712000
3 1007                                                                          
1 1008  6 32201  903  01     422644216832          1374422435444444325113131120 
2 1008 3454454335344441314145122315     3 33423234444231251113124411 113 2265010
3 1008 69141121223223334                                                        
1 1009 27 22503  786  01     211765219142          1349114344444443255132132540 
2 1009 05555555523243102535161121 4122122 22114124214224322273332443 14252440000
3 1009                                                                          
1 1010 36 22803  675  01     211382215031          2372230000240304104103122130 
2 1010 40103000003201211131121131 1111121 23244420224130207031113121 14X 2642000
3 1010 65232221211122224                                                        
1 1011 18 12615  513  03     211342216442          13541300033403034142111211231
2 101123322221031120101241213114113112111 12222122334224112142142422 146 1014000
3 1011 8715433322111232X                                                        
1 1012215202813  752  01     312  6217341          2353200334034212011121222456 
2 1012 12120111103223443341111174 9111111 30223114323125352272131415 147 2340000
3 1012                                                                          
1 1013 55 62217  489  01     101765215331          23855555555503004054225312413
2 101323323333035324415 45110110211122221 33334445333123343464142211 34422098550
3 1013                                                                          
1 1014173142816  781  02     110392213031          133 555555455555421141111150 
2 1014 00302330003213142103111104 4111112 34155553120220107492341113 412 2835000
3 1014                                                                          
1 1015 11 92904  967  03     211624224742          13514144101141411441131311453
2 1015823121122213114112311111151 4111111 14141411331223256112111114 149 2810000
3 1015 29441132221123332                                                        
1 1016157172304  854  01     211554214X42          2386040024540240001141133250 
2 1016 00203200203231112452141131 5111111 21433441334223142422111125 134 3382100
3 1016182211523322112326                                                        
1 1017 91122214  226  03     110564118231          1367231111141154111142112110 
2 1017 11111411113234222331111251 1512121 13343244114124121412112221 144 2322110
3 1017175222412321111316                                                        
1 1018207202215 1193  05     431221226031          1326020222555334124252521120 
2 1018 5555555555323341142232123113112112 14113221214322159442122415 639 2X34100
3 1018173331421221112326                                                        
1 1019 88132302  843  03     211534214331          2358550555555555451232112313 
2 1019 31343330243233232331111151 1112111 32134534314124222421142323 14  2830000
3 1019                                                                          
1 1020148 92517  813  01     211594215031          1334404445443441455542232130 
2 1020 04133300012204153242451331 0     2 3644444411433323113 142311 11X 2272100
3 1020135441133223123323                                                        
1 1021116 52813  629  03     211332216061          1319040441110104122142121120 
2 1021 04201220012444411242443313 0     2 14333334114231522442122311 143 2620000
3 1021 55221221222212225                                                        
1 1022195 12516 3231  13     312644212311          232 004000440500204443111050 
2 1022 0000000100345331140121111211123222 13103301312143322462143110 141 3023200
3 1022                                                                          
1 1023 48162715  460  02     101574215041          2382520251550314211443331150 
2 1023 03103552023241411231141122 9112111 21333444324120342442442112 342 2520000
3 1023175222222211224114                                                        
1 1024168202219  635  03     211574244932          2321444224140104134442635113 
2 1024 2211443412316441153214111211142111 24224422515110851412222431 219 2920100
3 1024144433413221122234                                                        
1 1025 29 62817 1264  13     211271214121          132 040020230145221122241120 
2 1025 00100200023342411402221311 6121222 3432322422524225213212                
3 1025                                                                          
1 1026100 22207  681  15     211372214342          2335000002303201411122121316 
2 1026 0212022210321340230111115213111111 14012201330112232452142214 249 2330000
3 1026219122322121222324                                                        
1 1027 65 22913  813  11     211464215042          133 000555550500405224221217 
2 1027 00000001503244222422151131 3112121 22323232323213352462121233 142 1X22010
3 1027                                                                          
1 1028223 72904 1149  13     211211214041          13141431443133222212021233112
2 1028332132332233113112311111141 1111111 11012011330114108061132411 142 4831000
3 1028 39112411111221227                                                        
1 1029203192615  675  01     211392215041          2318040230140500103241522111 
2 1029 3010030003320341141214113113112111 10434034324324117111121211 444 2X90000
3 1029                                                                          
1 1030 78 52512  743  01     321392216231          139 4443142424124513111114136
2 1030 05104520543111122341151141 1111111 11211111331114242241131421 14242342100
3 1030 18211122213213215                                                        
1 1031138112713  528  03     211332216032          2318040000522303101101122100 
2 1031 0010100000321410231214110211111221 10311111224230112272133111 44X 2922000
3 1031                                                                          
1 1032229 42315  852  02     202251216041          232 0000002302014232041412106
2 1032704123111124214411531141331 7111112 12100221320310108492142413 64792624000
3 1032219523111113322416                                                        
1 1033 55 92405  823  03     312464216032          13895203021403051413421223513
2 1033822123122133113412321131111 8111111 25233121322113262122121324 144 2341560
3 1033169223111221122324                                                        
1 1034 62 72802  664  11     1 1665216831          23X 316666666666212114531110 
2 1034 00102200022203213432541131 4122121 30114514224224312263142421 347 2420000
3 1034                                                                          
1 1035 24 92314  463  01     101392214132          2372041245230224122222331220 
2 1035 3423232232320131121224112211112122 22223342210242651122112322 542 2764000
3 1035169441132212123336                                                        
1 1036143 12318 2381  02     312181213121          233 5142254452142541121235234
2 1036552212251553231451352141131 2111122 13414245225120365262131411 64X 2733000
3 1036                                                                          
1 1037 88142707 1058  03     211332214741          139 3432432303341141131211112
2 1037744231232313343411212241121 5122212 2311444421122                         
3 1037 36111122211112126                                                        
1 1038 44132801  849  01     211554215341          2325040032240104104242122210 
2 1038 00002000023204111431141122 2112121 23404233223333622492123111 145 2231100
3 1038181222121221212127                                                        
1 1039194 52317  320  01     110392218022          137 224245431244115142122610 
2 1039 4420230032254111122234112211112122 44444224214234252452252311 444 2265026
3 1039169152111222212217                                                        
1 1040194 62309  822  01     312484219021          1389332341330424114143131110 
2 1040 34242430012343421232342202 0     4 34444141121221107042252311 147 2242000
3 1040169441132223322214                                                        
1 1041 20 72515  512  03     211443218222          2389422233120404234124131210 
2 1041 04202220224443411441341321 4222224 14124104444224652453322311 122 2492000
3 1041 58242121233122225                                                        
1 1042156152712  902  02     101  621X861          2342040000000141015502121003 
2 1042 00200020003204002301101201 4111211 10005166                              
3 1042                                                                          
1 1043175 92718  629  11     211322216042          136 414344344424231121133323 
2 1043 30434400022341442211341142 4122123 14444444213233331271233111 149 1292000
3 1043 45123132212212237                                                        
1 1044207 12915  504  01     312433116032          1339414324240414231122131039 
2 1044 0432333232320321112214112211112111 10023333214222552242132022 246 2252210
3 1044                                                                          
1 1045215202615 1571  01     101725221022          232 550000010101000155541551 
2 1045 16111111103104462464051174 8114111 100000062                             
3 1045                                                                          
1 1046206 32618 1093  03     211504213341          2378040522000200460552222000 
2 1046 0520200000320460322125123211111121 15454420425123259432242515 132 2941000
3 1046 5844212323234445Y                                                        
1 1047134 62616 1108  13     211655213331          238 050555055425500114214510 
2 1047 0140010000320430320214110211121212 11433445444323259412114434 139 2823010
3 1047                                                                          
1 1048 38132601  549  11     211423417042          1334324244242424234142222310 
2 1048 33132332323543321232341131 1122222 23323223223224552251132311 249 2174000
3 1048 58231121221222227                                                        
1 1049136132309  655  01     211564215842          2382050000034033440513323110 
2 1049 30330402403243113231141121 4122222 20434454224332352261142211 14742232100
3 1049                                                                          
1 1050121 32315 1735  13     220261217011          1336024052140200253142111230 
2 1050 0030320000123431132224112214112212 4521433424422335955213121             
3 1050                                                                          
1 1051 82 82606 1468  13     321372213341          23180303404403040031023320023
2 1051502202200203244112401411241 1131211 24044444213130107092142311 144 2021000
3 1051 62662123213324444                                                        
1 1052222122309  816  01     101715212841          2358545242135214111342122250 
2 1052 3323330044310115122113111211111111 44544444211122251231344421 342 2X22100
3 1052 88341122321123324                                                        
1 1053 35142214  459  01     211413216032          239 0114441132142241125221138
2 1053 34101443412141444212161144 1111111 31122214114414252293132431 149 1453000
3 1053 88111321311211119                                                        
1 1054 91 52502  879  13     321443214342          232 232432440324220421122250 
2 1054 0330333032323411212114113211112121 15233224214132322272132421 144 2480000
3 1054 88111321211213225                                                        
1 1055 96 52312  753  03     211312214121          23X 024244242420202103121007 
2 1055 05203201003201221302221141 1112111 11666666                              
3 1055 88122212211112227                                                        
1 1056136 82816 1194  03     101584213822          23210404444401040001440323178
2 1056 00210202202204103201151121 1111111 20366666550420707112111136 34X 2920000
3 1056 88432422243113235                                                        
1 1057219182305 1563  03     312261216012          2342525535235355253251212210 
2 1057 55555555551414411431141321 2122222 35223211345323332273232313 447 2X52000
3 1057 62242121223223327                                                        
1 1058 20 72608 1024  05     110291213032          236 242100040110242202121440 
2 1058 00203000023201413442121111 3112112 12001211323124127112121113 515 2824112
3 1058 50113111221111316                                                        
1 1059154 32713  914  01     312322219432          1359333234331400202242123310 
2 1059 02203320003233122331241141 8111111 31133330213125352261131332 129 2431000
3 1059                                                                          
1 1060148 92419  685  13     211382214532          23383200323002031041411412034
2 1060 00250200003304221232231121 6112122 20403000223220107092142320 442X2853000
3 1060 62343111223122224                                                        
1 1061116142402  931  11     211604214561          1368020552140300212342412210 
2 1061 00000000003244311242141131 6112222 22444444224223342262121421 142 2932000
3 1061 50114111223111216                                                        
1 1062 45 72806  604  11     211423217022          13582243242454212321121234168
2 1062122112111153241122341231141 8111111 32211323213114252261132321 14242432000
3 106221911113                                                                  
1 1063 27 32314  489  14     101685214841          23232404412402021311022214036
2 1063 04103320023201412221131331 4122222 20444440220323251122112120 347 2612000
3 1063 50441122221123330                                                        
1 1064221 41308  685  01     211433214032          233 040000340200103043121200 
2 1064 04213403043203401201341122111112221 3444040213443729122111121 149 3341000
3 1064                                                                          
1 1065197151512  889  02     211372214021          1382310604110104214632111221 
2 1065 15302200002505221502261101114121121 2241643222231472011114110 147 2835011
3 1065115141122213212226                                                        
1 1066126 41313  655  13     211634214341          231231533545555522554411115X 
2 1066 00001200023455261432251332116422421 5353335125433352272152332 143 2931000
3 1066                                                                          
1 1067169 21804  803  13     202494229042          232 5214515422441211432311112
2 1067324133131113213511212251141 41121111 4424443134123242422112111 429 1450000
3 1067115441121221123231                                                        
1 1068156 61301  713  11     211655219842          139 024143203430244642324410 
2 1068 03200000021245211343351141 31222224 40444442                             
3 1068179112511213113235                                                        
1 1069184 51612  669  13     211261216531          239 0400305302002041213311513
2 1069820200000201431211102241121 32121121 3453000210123112092141215 43352832000
3 1069                                                                          
1 1070 11 31309  655  12     211524214331          233 020320230203223502232210 
2 1070 03202300023433213451151131 41121111 5023225323323342293142212 142 2930000
3 1070115252223322132343                                                        
1 1071 13 81303  636  01     211322216031          23350104334402042232021321325
2 1071 00203220003322221142441322111222231 2423220210232342252132112 131 2242000
3 1071 15212221211214117                                                        
1 1072215 41414 1563  01     211574223842          238 000002050100000013521140 
2 1072 00113220043103302303401154 11212111 44004013203                          
3 1072                                                                          
1 1073223101405  629  11     211504216821          133 0430411404001251221225035
2 1073804103100241104512241141141 11111113 2513524314124251132141421 142 2331000
3 1073                                                                          
1 1074 65 21402  411  13     211372216341          234 0220204505002112322322253
2 1074 00200220033234311431331131 31211212 2334521312224107062142422 132 1821000
3 1074184232121321222244                                                        
1 1075 63 31318  549  11     211352218032          133 1135434214122541131332168
2 1075 33101210213241111232241131 11121111 4514534324223352152121211 14X 2351000
3 1075 26111122221213218                                                        
1 1076 45 51703 1468  12     312423213332          2323420554440550252111213430 
2 1076 53224200032234342251241141 41121223 3223533324314342462121411 24242261010
3 1076115352222332112216                                                        
1 1077 18 91617  452  11     101695216841          23610540002404320146224422476
2 1077122123111003104453231141141 11111111 0454353214313352252132331 349 2221010
3 1077                                                                          
1 1078 15 71317 1526  01     202685214311          2326214324440434222242312310 
2 1078 00400031003242422331141141 41121111 2234434223124342272123431 34522321000
3 1078                                                                          
1 1079 15 71712 1532  03     312554213032          23254242232403542511431222135
2 1079703234231303141422241141141101121211 1423322313314542252122423 142 2630000
3 1079 29221121221222216                                                        
1 1080161 31814  894  11     211201214342          239 5555555555551521541311513
2 1080  5555555553454421452241101 71121222 3355552252220515132141535 63X 3824000
3 1080                                                                          
1 1081 65 11312  306  03     101775217842          2352013144140440203612432210 
2 1081 00000000023242411331441122111122211 2333333223224241432142322 34472420000
3 1081161442232321232322                                                        
1 1082 19 61812  708  11     211805214841          1328320330100220113003521140 
2 1082 00102000203203003321141301101111111 1000010320323252111212011 11272X23400
3 1082                                                                          
1 1083  6 21316  490  13     211474216321          235 000230030004105102132207 
2 1083 33233421303201011201131121 71121122 2010010320112632292142320 14242350000
3 1083 82332121221223223                                                        
1 1084116 61205  561  03     211624217861          2352222332130433215222222313 
2 1084 03102023013244211252541141 21121211 2433545225216642243132412 149 2241000
3 108416125322322321224X                                                        
1 1085 33 51215  406  11     110514217042          139 223634342334234112123440 
2 1085 02204330233431222515161142111122221 2224524223424522574131331 541 2292000
3 1085219122212212222227                                                        
1 1086 96 51414  572  01     211332226542          138 0530222201012511121221228
2 108672112221122320131121221112416     21 1221113220224552241132322 24Y 3733000
3 1086155212421211111136                                                        
1 1087181 51313  452  11     211705216841          2332440122540424044144121140 
2 1087 04102004023301111231141332111331211 4444444214133552142132131 143 3822010
3 1087 29442131221223334                                                        
1 1088181 71317 1275  13     211564213742          139 030030340303233401124110 
2 1088 00000000003413121321111131 41122362 2354420444240152472141421 14292X12000
3 1088 43241432213123235                                                        
1 1089198 11608  735  03     110291214031          13X 4242444404342544333332224
2 1089533023003224243433112151141 31122213 2333333313234332261131332 645 2813000
3 1089                                                                          
1 1090176 21516  927  14     211261214042          23590150245300012051121224169
2 1090 23103113101445122301141152131111112 0211110320115322271132425 144 2231000
3 1090219112222211224119                                                        
1 1091148 91216  489  03     101805215841          239 442441244444141414122100 
2 1091 04144000003205412431221152111142213 4440453444123251412124521 34242 21000
3 1091219441432313123430                                                        
1 1092145 11804  503  14     211342219042          1327223533335404230232232220 
2 1092 04305030051244531422541322 0     31 2333334113234522252141512 144 2250000
3 1092 36253132231212125                                                        
1 1093103 51518  511  15     101271219022          2382445222445354113213221110 
2 1093 54352552413541311222341122111231234 3211525213233452151121411 642 2132001
3 1093159331122222112235                                                        
1 1094188161803  762  05     101342211031          2328440503440200002242223000 
2 1094 00100000001204221202101131 11111221 0344404320120107092142010 444 2X83000
3 1094                                                                          
1 1095 55 91501  651  03     211302214341          235 233321440105153122211358 
2 1095 34252225233244211232141121 0     13 22221522 2221557142142313 144 2230566
3 1095182121221211122229                                                        
1 1096173 31704 2120  13     321644221841          23750500505505021553525225334
2 1096541111111103201452441131111 11111111 3322222                              
3 1096 36322132112123232                                                        
1 1097 62141205  651  13     211392214341          2338340034340144101202131415 
2 1097 22114220243204212311111101 41111222 1324230313123251122112320 147 2022000
3 1097 43242411121112338                                                        
1 1098 24 91316  442  01     211464216341          2328050505040100403103131200 
2 1098 00303300051204401422231131 41111112 2320000323223232492142423 142 2241000
3 1098 43434123313222224                                                        
1 1099 79 81504 2087  11     321221213642          2338050055020155211132112515 
2 1099 00000050203302321222141102112122222 5055010224220107091132331 142 3243111
3 1099                                                                          
1 1100112141405  823  03     312494219041          135 2342321324321212222221183
2 1100 12122212223141231242221131 11111111 2323334314124252262122131 139 2470000
3 1100 46241111222243348                                                        
1 1101168 31512  646  12     312312216042          2372040040210300114123431120 
2 1101 03201200023541311542241122111222112 4222224213212117022151312 149 2030000
3 1101                                                                          
1 1102167 51317  885  01     431644214341          23825555555555555545632222536
2 1102733202202002204003201141131 41111113 5004220410120249131142040 142 2840000
3 1102                                                                          
1 1103134 61214 1251  13     312211214332          234 0101104102002101141312013
2 1103 10221202201243022211401104 11121111 3400003210320126292132210 149 2820000
3 1103 58223221213222227                                                        
1 1104206 21812  679  13     211574214131          235 0532304004002053335222083
2 1104130100002103201112251121141 41111111 3455533423124352152142421 14423342010
3 1104206242131233112434                                                        
1 1105112201209 1278  05     312382214342          2389020000000101252444231149 
2 1105 22123112133314443341111124131122112 4444444341221712043111414 14792332000
3 1105                                                                          
1 1106126 91901  890  23     124745216042          13562142445414552514221222236
2 1106 32125320103141212342211131 11111111 1424114125142542273132111 144 2742000
3 1106197111144222231119                                                        
1 1107 13 81816  489  03     101855215841          2342020102040101101101422003 
2 1107 03100211203213101312111251 81111112 0434000330115272123113020 342 2220000
3 1107  2211412111123442                                                        
1 1108121111605  655  11     21163421434           2332210244040400252153222550 
2 1108 04203302403201111131141341 41221212 54542203223                          
3 1108144152222223311116                                                        
1 1109116191707  877  15     211433216061          1358000030120504011143123110 
2 1109 00000000003344432342541231 0     41 3244255224224532461142421 444 2151010
3 1109206112211223212246                                                        
1 1110177131309  343  02     101392219041          232 220430440334243122122210 
2 1110 34205500401243411242241131 71122214 3424433224234122252122314 212 2432000
3 1110                                                                          
1 1111177131312  731  03     211251217142          237 323531343234121132122410 
2 1111 00004000041244311411341132111222221 3323323214123231032112121 144 1453000
3 1111 62222221221221228                                                        
1 1112165 11205 2635  11     423514223032          238 0502050101022111132220281
2 1112 22101111103204112411161151 14111112 1300002432320728113111421 14Y 3830000
3 1112 18214422121312126                                                        
1 1113  6 71303  500  05     110403217051          13X 123034330433221243131520 
2 1113 04200002003204112432121141 31122213 34344353333268894                    
3 1113                                                                          
1 1114 19 41406  636  11     211332216042          2363034134340330223132233112 
2 1114 03203200003344311242341121 41121131 3332333220232312262131311 444 2361000
3 1114 17231122123212327                                                        
1 1115203141415 2093  03     441484213341          2318030004540000433531211100 
2 1115 00103200013203411411361142111122213 1134300322124242221142333 145 2331000
3 1115 87111412241143314                                                        
1 1116223121503  928  13     211544214341          2321020003040400202442121010 
2 1116 00000000001234432402211231 71122221 0434300244223342252132530 137 2X31000
3 1116223111123223312247                                                        
1 1117 29101206 1783  02     211261214141          13670200244404402332221232134
2 1117605224122201114122311111121 711111 1 43333302441                          
3 1117                                                                          
1 1118 18 71605  452  03     211705217832          239 050322400000101004234550 
2 1118 00000000041131042121001151 31121212 0033020330325251122111213 124 2344010
3 1118 55432121233122321                                                        
1 1119 62161702 1144  03     101805213841          237 000502000104402454141050 
2 1119 04032200503204113401151161101142213 0000320                              
3 111919844153221112444X                                                        
1 1120198 82813 1054  11     221735214841          239 5252425452252431511235523
2 1120 31124200301254452441141161 1111111 35133412334316222453142333 35X 2920200
3 1120                                                                          
1 1121 82112601 1428  13     101675223132          238 0400000404002014041440035
2 1121800101100103214101314111151 1111112 34100000                              
3 1121 5555453333331444X                                                        
1 1122221 42317  820  11     211342215041          133 444042533133100112122110 
2 1122 0434244333120441151110113111112211 20414230230123251112112121 144 2232000
3 1122                                                                          
1 1123148 52602 1518  04     211271216312          23853244415103211441221213112
2 1123702332211311243311221111141 3112221 21202113314222152121142411 145 2440100
3 1123219112422223212327                                                        
1 1124 88112608  685  03     211413214031          2324550352440532425131222210 
2 1124 02124221003211253422251131 3111122 2333225444                            
3 1124 55233122221112326                                                        
1 1125224102309  452  11     211755216341          234 324354242414152544123210 
2 1125 5555534554244411242124117211212221 22444433114224352263121221 13472231000
3 1125 55221113222311117                                                        
1 1126145 62406 1606  11     211594213242          237 441454145324033112132110 
2 1126 3433443445323341143114114211132221 24424434313133542442111111 141 2340000
3 1126223531111221222234                                                        
1 1127155122406 1115  03     101372213332          23290000404102040040034425235
2 1127 00501242003203402301111131 1111111 20000001322123317132312114 544 2082000
3 1127                                                                          
1 1128176122417  452  13     211655217841          2349040002000500100564041503 
2 1128 00100000003404052401151161 1111111 30020001340110347462144132 124 3382100
3 1128                                                                          
1 1129 36192916  717  01     211564217242          13182242332423242121322222228
2 1129 0210233042334142133243113214123222 23324223224233352272232321 249 1372100
3 1129 17111111233211128                                                        
1 1130134202213 1364  01     321392246821          23215400024101040231434311171
2 113051222122121320311131214112211112112 124242143141202511922114133139 1244000
3 1130                                                                          
1 1131 15122205  887  13     211554229012          2318424434420124211442132140 
2 1131 4424244044435442141214124211112211 14424343111124551133142424 119 2932000
3 1131 65232321221212224                                                        
1 1132167122307 1194  01     321423114042          1386442441444104124441632140 
2 1132 0400440440326451222146113211112231 34424344224224241132143421 116 2830000
3 1132 29232123222222324                                                        
1 1133177 42412 1000  11     1114742150 2          232 120544543344233122222217 
2 1133 04133251403243231442241121 5112221 33233423214132352251121211 144 2351000
3 1133222221122223112228                                                        
1 1134177132312  607  03     211745214841          2351552030540434005232522010 
2 1134 0220420005323451122112113211533222 33003303223334252432322324 112X2X21000
3 1134 1925452332314434X                                                        
1 1135 65 62414  466  01     211  2217041          235 332233320220111113231320 
2 1135 34302200013442452432221131 4522222 33222225311323541111311323 147 1Y90000
3 1135169432212222124224                                                        
1 1136100 82317  343  13     101433216042          2382042341420534114153531120 
2 1136 0423133041244352133224113111112222 45334154213230251122222212 449 2241000
3 1136 58342232132222234                                                        
1 1137 13 82208  801  03     110291114021          135 010442444101210013221026 
2 1137 03103314203223422301111112 9111111 21111111312111107051111422 646 2812000
3 1137 15223131121312228                                                        
1 1138 88122415 1733  03     321454114111          2336050005330232032433522330 
2 1138 0020200500443443333132112211134126 466666665                             
3 1138                                                                          
1 1139 11142801  399  01     110322216041          137 343242542304114122421110 
2 1139 04303300411443411432441112 0     3 23414324115231551131111111 419 2832000
3 1139 20442123211122234                                                        
1 1140161152307 1332  01     211514217012          139 4424445424440211131345216
2 114085425524535334331122322123111113222 34454445114244741333141212 14572271100
3 1140 48441121222213334                                                        
1 1141175 82206  766  01     211332219141          131 550333534445222112222220 
2 1141 0010201000522431242224113114412111 33222224214123332291142423 149 2X30000
3 1141 18222112223112247                                                        
1 1142157 12816  586  12     211382244342          23594245445445412515115245136
2 1142801100010103154113201111151 8112111 25615511320143152441144320 144 3531000
3 1142206351132223123234                                                        
1 1143 84132602 3101  03     321665111831          13814434020201431003333310335
2 114380020223030243335223504113211111211 23304343224123241112111212 116 2832100
3 1143250241442222123333                                                        
1 1144222122317  705  04     211281217332          235 035554345353251232223430 
2 1144 4410443340323312234116113113112111 4122424333511433942 314442 14242420000
3 1144206554532223314246                                                        
1 1145222 82503  445  03     101805216142          2369150536666666 21114132140 
2 1145 0460544443544441442113132113542221 21266552332223372292144121 342 3410000
3 1145197441142224223331                                                        
1 1146154 22702 1720  03     211352213042          1352040042220202153222231216 
2 1146 00302020023233211332441141 4112222 23314121312223713492131111 14272640001
3 1146197261134221313246                                                        
1 1147 57 32219 1108  13     211715213841          23X 0242000201001004020220023
2 1147400123110104204003401101101 8114115 30000000                              
3 1147115251532233311114                                                        
1 1148 57 62612  820  11     211301214042          133 100104003100001402123220 
2 1148 0000220010350310230301110211111221 10000002222222756192132124 143 2831100
3 1148                                                                          
1 1149 87 12509  966  11     211805214242          239 341441160210135111222120 
2 1149 03232302305404412232221111 1113231 35244403154223551192141411 142 2311000
3 1149                                                                          
1 1150156 71303  783  11     211524217042          139 230033140304122142133210 
